0;180272;9961472;9961472;9961472;9961472;9961472;9961472;9961472;9961472
0;84826;3152;3712;3392;3904;2896;3904;2768;3072
1;84800;3136;3696;3376;3904;2896;3888;2784;3072
2;84821;3136;3696;3392;3904;2896;3888;2768;3072
3;84804;3152;3696;3392;3888;2896;3904;2768;3072
4;84791;3152;3712;3376;3904;2896;3888;2784;3072
5;84804;3152;3712;3376;3904;2896;3904;2768;3072
6;84814;3152;3712;3392;3904;2896;3904;2784;3072
7;84865;3152;3696;3392;3904;2896;3888;2768;3072
8;84859;3152;3696;3392;3904;2896;3904;2784;3072
9;84840;3152;3696;3392;3904;2896;3904;2768;3072
10;84848;3152;3696;3392;3904;2896;3888;2768;3072
11;84851;3152;3712;3376;3904;2896;3904;2768;3072
12;84845;3152;3696;3392;3904;2896;3904;2768;3072
13;84846;3152;3696;3392;3904;2896;3904;2768;3072
14;84791;3152;3696;3392;3904;2896;3904;2768;3072
15;84864;3152;3696;3376;3904;2896;3904;2768;3072
16;84846;3152;3696;3392;3904;2896;3904;2768;3072
17;84834;3152;3696;3392;3904;2896;3904;2768;3072
18;84848;3152;3712;3376;3904;2896;3904;2784;3072
19;84811;3152;3696;3376;3904;2896;3904;2768;3072
20;84826;3152;3696;3376;3904;2896;3888;2768;3072
21;84826;3152;3696;3392;3904;2896;3888;2768;3072
22;84843;3152;3696;3392;3904;2896;3904;2768;3072
23;84826;3152;3696;3392;3904;2896;3904;2784;3072
24;84824;3152;3696;3392;3904;2896;3904;2768;3072
25;84841;3152;3696;3392;3904;2896;3904;2784;3072
26;84821;3152;3696;3392;3904;2896;3904;2768;3072
27;84802;3152;3696;3392;3904;2896;3904;2784;3072
28;84816;3152;3696;3392;3904;2896;3904;2768;3072
29;84821;3152;3712;3392;3904;2896;3904;2768;3072
30;84800;3152;3696;3392;3904;2896;3904;2768;3072
31;84817;3152;3696;3392;3904;2896;3904;2768;3072
32;84780;3152;3696;3392;3904;2896;3904;2784;3072
33;84822;3152;3696;3392;3904;2896;3904;2768;3072
