179;84931;3152;3696;3392;3904;2896;3904;2784;3072
180;84920;3152;3696;3392;3904;2896;3920;2784;3072
181;84901;3152;3696;3392;3904;2896;3904;2784;3072
182;84869;3152;3696;3392;3888;2880;3920;2784;3072
183;84876;3152;3696;3392;3904;2896;3920;2784;3072
184;84897;3152;3696;3392;3888;2896;3904;2784;3072
185;84901;3152;3696;3392;3904;2896;3920;2784;3072
186;84909;3152;3696;3392;3904;2896;3920;2784;3072
187;84888;3152;3696;3392;3888;2896;3904;2784;3072
188;84902;3152;3696;3392;3904;2896;3904;2784;3072
189;84901;3152;3696;3392;3904;2896;3904;2784;3072
190;84910;3152;3696;3376;3904;2880;3904;2784;3072
191;84873;3152;3696;3392;3904;2880;3904;2784;3072
192;84987;3152;3696;3392;3904;2896;3904;2784;3072
193;85000;3152;3696;3392;3888;2896;3904;2784;3072
194;85013;3152;3696;3392;3904;2896;3904;2784;3072
195;85004;3152;3696;3392;3904;2896;3904;2784;3072
196;84963;3152;3696;3392;3904;2896;3904;2784;3072
197;84944;3152;3696;3392;3904;2896;3904;2784;3072
198;84970;3136;3696;3392;3888;2880;3904;2784;3072
199;84975;3152;3696;3392;3888;2880;3904;2784;3072
200;84942;3152;3696;3392;3888;2896;3904;2784;3072
201;84950;3152;3696;3392;3904;2896;3904;2784;3072
202;84976;3152;3696;3392;3888;2880;3904;2784;3072
